"","method","cor","Rank_pcc","edistance_score","Rank_edistance","mse_score","Rank_mse","DEG_score","Rank_deg","was_score","Rank_was","sym_score","Rank_sym","ac_score","ac_rank","Rank","DataSet","op"
"5761","AttentionPert",0.00539999999999996,7,0.833550596338308,8,0.942727957799548,11,0,4,0.151935916499023,14,0.0556976828830956,14,0.331552025586662,9.66666666666667,13,"Schmidt","CBY1+PRKD2_1"
"5762","baseMLP",-0.241,14,0.792361421872872,14,0.922381311228335,14,0.05,1,0.199204058427359,13,0.0751876089922352,13,0.299689066753467,11.5,14,"Schmidt","CBY1+PRKD2_1"
"5763","baseReg",0.00870000000000004,6,0.83555460435434,7,0.957799547852298,7,0,4,0.322669757135777,5,0.128551416208863,5,0.37554588759188,5.66666666666667,5,"Schmidt","CBY1+PRKD2_1"
"5764","biolord",-0.0992,12,0.816779189446855,9,0.944235116804823,10,0,4,0.27833172978804,8,0.10842181536392,8,0.34142797523394,8.5,9,"Schmidt","CBY1+PRKD2_1"
"5765","baseControl",0.012,4,0.815611806136545,10,0.94197437829691,12,0,4,0.277602845564011,9,0.108101532294183,9,0.359215093715275,8,8,"Schmidt","CBY1+PRKD2_1"
"5766","CPA",0.0976,2,1,1,1,1,0.01,2,0.994999854223155,2,0.971728222712029,2,0.679054679489197,1.66666666666667,1,"Schmidt","CBY1+PRKD2_1"
"5767","GEARS",0.0116000000000001,5,0.846313987197696,6,0.977392614920874,5,0,4,0.213453745007143,12,0.0804311083605124,12,0.354865242581038,7.33333333333333,7,"Schmidt","CBY1+PRKD2_1"
"5768","GeneCompass",0.0266,3,0.909449967896959,4,0.995478522984175,3,0,4,0.366862007638707,4,0.149106051241469,4,0.407916091626885,3.66666666666667,4,"Schmidt","CBY1+PRKD2_1"
"5769","GenePert",-0.1586,13,0.809346849037882,12,0.925395629238885,13,0,4,0.287661447855623,7,0.112562708147131,7,0.329394439046587,9.33333333333333,12,"Schmidt","CBY1+PRKD2_1"
"5770","linearModel",-0.0194000000000001,9,0.811195205945872,11,0.945742275810098,9,0,4,0.245765182658387,10,0.094351503873128,10,0.346275694714581,8.83333333333333,10,"Schmidt","CBY1+PRKD2_1"
"5771","scELMo",-0.0746,10,0.877308014086425,5,0.982667671439337,4,0,4,0.302297443074142,6,0.118462213044593,6,0.367689223607416,5.83333333333333,6,"Schmidt","CBY1+PRKD2_1"
"5772","scFoundation",-0.2413,15,0,15,0,15,0,4,0,15,0,15,-0.0402166666666667,13.1666666666667,15,"Schmidt","CBY1+PRKD2_1"
"5773","scGPT",-0.0985,11,0.965192520964259,2,0.998492840994725,2,0.01,2,1,1,1,1,0.645864226993164,3.16666666666667,2,"Schmidt","CBY1+PRKD2_1"
"5774","scouter",0.3164,1,0.921182170165574,3,0.968349660889224,6,0,4,0.961070293594565,3,0.824331267318109,3,0.665222231994579,3.33333333333333,3,"Schmidt","CBY1+PRKD2_1"
"5775","trainMean",0.000700000000000034,8,0.807556861295406,13,0.947249434815373,8,0,4,0.226894370098254,11,0.0864571467872479,11,0.34480963549938,9.16666666666667,11,"Schmidt","CBY1+PRKD2_1"
"5776","AttentionPert",0.2742,2,0.84418904078464,2,0.938856015779093,3,0,2,0.306115141807218,4,0.107457451975439,4,0.411802941724398,2.83333333333333,3,"Schmidt","CBY1+TRIM21_1"
"5777","baseMLP",-0.1668,9,0.750255614041731,8,0.89086127547666,8,0.02,1,0.0955243569207577,7,0.0547135853953894,5,0.274092471972423,6.33333333333333,7,"Schmidt","CBY1+TRIM21_1"
"5778","baseReg",-0.4344,13,0.71793463854281,13,0.864562787639711,12,0,2,0.0225007066804862,11,0.0239182026173085,11,0.199086055913386,10.3333333333333,12,"Schmidt","CBY1+TRIM21_1"
"5779","biolord",-0.4386,14,0.695005112280835,14,0.831689677843524,14,0,2,0,15,0.0164322953932561,12,0.184087847586269,11.8333333333333,14,"Schmidt","CBY1+TRIM21_1"
"5780","baseControl",-0.3616,11,0.743761123944409,9,0.879684418145957,11,0,2,0.129350796193348,6,0.0420321242882371,10,0.238871410428658,8.16666666666667,9,"Schmidt","CBY1+TRIM21_1"
"5781","CPA",0.747,1,1,1,1,1,0,2,0.999767580640096,2,0.965549187940899,2,0.785386128096833,1.5,1,"Schmidt","CBY1+TRIM21_1"
"5782","GEARS",0.1266,5,0.821297383269588,6,0.937541091387245,4,0,2,0.147868965733848,5,0.045921680005819,8,0.34653818673275,5,5,"Schmidt","CBY1+TRIM21_1"
"5783","GeneCompass",-0.0700000000000001,7,0.822547051918052,5,0.927679158448389,6,0,2,0.0730173686359498,8,0.0464799400839326,7,0.299953919847721,5.83333333333333,6,"Schmidt","CBY1+TRIM21_1"
"5784","GenePert",-0.02,6,0.729465671980914,11,0.881656804733728,9,0,2,0.0550896699016931,9,0.00353483621777628,14,0.274957830472352,8.5,10,"Schmidt","CBY1+TRIM21_1"
"5785","linearModel",-0.3692,12,0.719260044685121,12,0.851413543721236,13,0,2,0.0314645560476147,10,0,15,0.205489690742329,10.6666666666667,13,"Schmidt","CBY1+TRIM21_1"
"5786","scELMo",-0.1411,8,0.782292573938728,7,0.891518737672584,7,0,2,0.0182480605546658,12,0.0454859758320686,9,0.266074224666341,7.5,8,"Schmidt","CBY1+TRIM21_1"
"5787","scFoundation",-0.7369,15,0,15,0,15,0,2,0.01235591570087,14,0.0119275788109063,13,-0.118769417581371,12.3333333333333,15,"Schmidt","CBY1+TRIM21_1"
"5788","scGPT",0.1633,4,0.833320710417692,4,0.9612097304405,2,0,2,1,1,1,1,0.659638406809699,2.33333333333333,2,"Schmidt","CBY1+TRIM21_1"
"5789","scouter",0.2562,3,0.834589313439618,3,0.92965154503616,5,0,2,0.953924432300009,3,0.844552829682613,3,0.636486353409733,3.16666666666667,4,"Schmidt","CBY1+TRIM21_1"
"5790","trainMean",-0.24,10,0.731340174953611,10,0.880999342537804,10,0,2,0.0152580168975158,13,0.0473792344629811,6,0.239162794808652,8.5,10,"Schmidt","CBY1+TRIM21_1"
"5791","AttentionPert",0.3085,5,0.984236234458259,3,0.915218312844426,5,0,2,0.61643538355726,6,0,15,0.470731655143324,6,6,"Schmidt","EMP3_1"
"5792","baseMLP",-0.182,15,0.343167184724689,12,0,15,0,2,0,15,0.0672920704573947,7,0.0380765425303473,11,15,"Schmidt","EMP3_1"
"5793","baseReg",0.0178,12,0.952542184724689,10,0.882153454853752,12,0,2,0.416833707873434,14,0.067017451110972,8,0.389391133093808,9.66666666666667,14,"Schmidt","EMP3_1"
"5794","biolord",0.217,7,0.963782193605684,9,0.898685883849089,11,0,2,0.429055607251489,13,0.0745864825835942,5,0.430518361214976,7.83333333333333,10,"Schmidt","EMP3_1"
"5795","baseControl",-0.0233000000000001,13,0.970248667850799,7,0.907164052564646,9,0.01,1,0.430398066858166,12,0.0614174251515187,10,0.392654702070855,8.66666666666667,12,"Schmidt","EMP3_1"
"5796","CPA",0.0329,11,0.612538854351687,11,0.879610004239084,13,0,2,1,1,1,1,0.587508143098462,6.5,7,"Schmidt","EMP3_1"
"5797","GEARS",0.2046,8,0.978879884547069,5,0.90843577787198,8,0,2,0.607058395153905,8,0.00217797474520054,14,0.450192005386359,7.5,9,"Schmidt","EMP3_1"
"5798","GeneCompass",0.3752,4,0.989342806394316,2,0.922000847816872,4,0,2,0.609472983460162,7,0.0291097325412897,13,0.487521061702106,5.33333333333333,4,"Schmidt","EMP3_1"
"5799","GenePert",0.1996,9,0.973606793960924,6,0.910979228486647,7,0,2,0.434881514147318,10,0.0740038472319364,6,0.432178563971137,6.66666666666667,8,"Schmidt","EMP3_1"
"5800","linearModel",0.6399,3,1,1,0.9482831708351,3,0,2,0.451160216117607,9,0.0607815525193262,11,0.516687489912006,4.83333333333333,3,"Schmidt","EMP3_1"
"5801","scELMo",0.3038,6,0.983126110124334,4,0.91437049597287,6,0,2,0.618132767416115,5,0.0471211209421151,12,0.477758415742572,5.83333333333333,5,"Schmidt","EMP3_1"
"5802","scFoundation",-0.1275,14,0,15,0.52395082662145,14,0,2,0.762228335828224,4,0.167541558361854,4,0.221036786801921,8.83333333333333,13,"Schmidt","EMP3_1"
"5803","scGPT",0.9407,1,0.154917850799289,14,1,1,0,2,0.97116654222863,3,0.826537855298921,2,0.648887041387807,3.83333333333333,1,"Schmidt","EMP3_1"
"5804","scouter",0.9249,2,0.320742673179396,13,0.99406528189911,2,0,2,0.984101968082563,2,0.695650891400892,3,0.65324346909366,4,2,"Schmidt","EMP3_1"
"5805","trainMean",0.0723,10,0.965530639431616,8,0.899957609156422,10,0,2,0.432095450717021,11,0.0658155067007893,9,0.405949867667641,8.33333333333333,11,"Schmidt","EMP3_1"
"5806","AttentionPert",0.1348,3,0.901366546290217,5,0.996707818930041,2,0,2,0.339114139152254,5,0.132171528989733,5,0.417360005560374,3.66666666666667,2,"Schmidt","EMP3+JMJD1C_1"
"5807","baseMLP",0.00760000000000005,9,0.857825837163493,8,0.980246913580247,5,0.03,1,0.225475248939921,10,0.0827144457451061,10,0.363977074238128,7.16666666666667,9,"Schmidt","EMP3+JMJD1C_1"
"5808","baseReg",0.1244,4,0.843667925147735,10,0.951440329218107,12,0,2,0.237735639303127,9,0.087833556579124,9,0.374179575041349,7.66666666666667,10,"Schmidt","EMP3+JMJD1C_1"
"5809","biolord",0.0283,7,0.832239001969796,13,0.94320987654321,13,0,2,0.212524020518684,12,0.0773851055640037,12,0.348943000765949,9.83333333333333,13,"Schmidt","EMP3+JMJD1C_1"
"5810","baseControl",0.2756,1,0.842129021667761,12,0.958024691358025,10,0,2,0.2098400749599,13,0.0762933865529228,13,0.393647862423101,8.5,11,"Schmidt","EMP3+JMJD1C_1"
"5811","CPA",-0.3342,14,1,1,0.989300411522634,3,0,2,0.980219797671796,2,0.899404944885074,2,0.589120859013251,4,4,"Schmidt","EMP3+JMJD1C_1"
"5812","GEARS",-0.1005,11,0.896831910702561,6,0.975308641975309,7,0,2,0.324106277891594,6,0.125503827157229,6,0.370208442954449,6.33333333333333,7,"Schmidt","EMP3+JMJD1C_1"
"5813","GeneCompass",0.0474,6,0.893343729481287,7,0.97283950617284,8,0,2,0.348110915241317,4,0.137170191030993,4,0.399810723654406,5.16666666666667,5,"Schmidt","EMP3+JMJD1C_1"
"5814","GenePert",-0.0237000000000001,10,0.829427938279711,14,0.939094650205761,14,0,2,0.20552829259771,14,0.0745409340532999,14,0.337481969189414,11.3333333333333,14,"Schmidt","EMP3+JMJD1C_1"
"5815","linearModel",0.1507,2,0.855137885751806,9,0.964609053497942,9,0,2,0.257317324947989,8,0.0961693924351189,8,0.387322276105476,6.33333333333333,7,"Schmidt","EMP3+JMJD1C_1"
"5816","scELMo",0.0247000000000001,8,0.92051050558109,4,0.983539094650206,4,0,2,0.300578080581892,7,0.114525679817388,7,0.390642226771763,5.33333333333333,6,"Schmidt","EMP3+JMJD1C_1"
"5817","scFoundation",-0.3783,15,0,15,0,15,0,2,0,15,0,15,-0.06305,12.8333333333333,15,"Schmidt","EMP3+JMJD1C_1"
"5818","scGPT",-0.1177,13,0.978229645436638,2,1,1,0,2,1,1,1,1,0.643421607572773,3.33333333333333,1,"Schmidt","EMP3+JMJD1C_1"
"5819","scouter",0.0564,5,0.96696487196323,3,0.976954732510288,6,0,2,0.965299283751807,3,0.839128233464673,3,0.634124520281666,3.66666666666667,2,"Schmidt","EMP3+JMJD1C_1"
"5820","trainMean",-0.1082,12,0.842621470781353,11,0.956378600823045,11,0,2,0.220623501199041,11,0.0807074190870782,11,0.332021831981753,9.66666666666667,12,"Schmidt","EMP3+JMJD1C_1"
"5821","AttentionPert",-0.2584,11,0.606002357421344,12,0.516568047337278,13,0,2,0.0803359835418075,13,0.106452687344055,13,0.175159845940747,10.6666666666667,13,"Schmidt","EMP3+LCP2_1"
"5822","baseMLP",-0.5765,15,0.530691812494333,14,0.430769230769231,14,0.02,1,0,15,0.130919142832711,8,0.0893133643493792,11.1666666666667,14,"Schmidt","EMP3+LCP2_1"
"5823","baseReg",-0.4377,13,0.655453803608668,11,0.597041420118343,12,0,2,0.185035320326663,10,0.147744230276793,4,0.191262462388411,8.66666666666667,11,"Schmidt","EMP3+LCP2_1"
"5824","biolord",0.534,2,0.785728533865264,2,0.779881656804734,2,0,2,0.331448445962458,4,0.124670776937587,9,0.425954902261674,3.5,2,"Schmidt","EMP3+LCP2_1"
"5825","baseControl",0.1864,5,0.739704415631517,4,0.720710059171598,5,0,2,0.267576337938521,6,0.132486316583133,7,0.341146188220795,4.83333333333333,4,"Schmidt","EMP3+LCP2_1"
"5826","CPA",-0.4032,12,0.546849215704053,13,0.675147928994083,7,0,2,0.677814970362751,3,0.885199534897873,2,0.39696860832646,6.5,8,"Schmidt","EMP3+LCP2_1"
"5827","GEARS",0.1175,6,0.734626892737329,5,0.703550295857988,6,0,2,0.239035922732878,8,0.122120171042796,10,0.319472213728498,6.16666666666667,6,"Schmidt","EMP3+LCP2_1"
"5828","GeneCompass",0.0273,7,0.693607761356424,9,0.655029585798817,10,0,2,0.174714851586431,11,0.110541584827912,12,0.276865630594931,8.5,10,"Schmidt","EMP3+LCP2_1"
"5829","GenePert",0.2613,4,0.749877595430229,3,0.731360946745562,4,0,2,0.273816357033661,5,0.1213474270427,11,0.356283721042025,4.83333333333333,4,"Schmidt","EMP3+LCP2_1"
"5830","linearModel",-0.1804,10,0.694061111614834,7,0.656213017751479,9,0,2,0.219412256124937,9,0.142467355344217,5,0.255292290139244,7,9,"Schmidt","EMP3+LCP2_1"
"5831","scELMo",-0.0247999999999999,8,0.693861637501133,8,0.641420118343195,11,0,2,0.149851387523372,12,0.103557812892584,14,0.260648492710047,9.16666666666667,12,"Schmidt","EMP3+LCP2_1"
"5832","scFoundation",-0.4474,14,0,15,0,15,0,2,0.00269946181256076,14,0,15,-0.0741167563645732,12.5,15,"Schmidt","EMP3+LCP2_1"
"5833","scGPT",0.9898,1,1,1,1,1,0,2,1,1,1,1,0.831633333333333,1.16666666666667,1,"Schmidt","EMP3+LCP2_1"
"5834","scouter",0.5134,3,0.663904252425424,10,0.776923076923077,3,0,2,0.776029915719961,2,0.745918298735683,3,0.579362590634024,3.83333333333333,3,"Schmidt","EMP3+LCP2_1"
"5835","trainMean",-0.0780000000000001,9,0.698413274095566,6,0.66094674556213,8,0,2,0.24268445848796,7,0.137822141399863,6,0.276977769924253,6.33333333333333,7,"Schmidt","EMP3+LCP2_1"
"5836","AttentionPert",-0.134,14,0.86852437561348,5,0.95693135935397,9,0,1,0.105868162434006,13,0.0484339450257952,13,0.307626307071209,9.16666666666667,13,"Schmidt","EMP3+MAP4K1_1"
"5837","baseMLP",-0.1426,15,0.839768059039517,13,0.960969044414536,6,0,1,0.140953222117495,12,0.0538759212689881,12,0.308827707806756,9.83333333333333,14,"Schmidt","EMP3+MAP4K1_1"
"5838","baseReg",0.0706,9,0.8479477951067,10,0.948183041722746,12,0,1,0.216218353908923,6,0.0851035288741762,7,0.361342119935424,7.5,10,"Schmidt","EMP3+MAP4K1_1"
"5839","biolord",0.2398,6,0.841204057149089,12,0.942126514131898,14,0,1,0.196622659293289,8,0.0789834029588727,8,0.383122772255525,8.16666666666667,11,"Schmidt","EMP3+MAP4K1_1"
"5840","baseControl",-0.0221,12,0.85196495437525,9,0.944818304172275,13,0,1,0.249728112208915,4,0.101580836935365,4,0.354332034615301,7.16666666666667,7,"Schmidt","EMP3+MAP4K1_1"
"5841","CPA",0.2971,3,1,1,1,1,0,1,0.994872031479663,2,0.970430021891102,2,0.710400342228461,1.66666666666667,1,"Schmidt","EMP3+MAP4K1_1"
"5842","GEARS",-0.1021,13,0.866979314356346,7,0.951547779273217,11,0,1,0.214135528648734,7,0.0944505102068691,5,0.337502188747528,7.33333333333333,8,"Schmidt","EMP3+MAP4K1_1"
"5843","GeneCompass",0.2982,2,0.881793725233577,4,0.960296096904441,8,0,1,0.015443226533612,14,0,15,0.359288841445272,7.33333333333333,8,"Schmidt","EMP3+MAP4K1_1"
"5844","GenePert",0.1171,7,0.83856836441633,14,0.954239569313594,10,0,1,0.155974610623727,11,0.0634743443545118,11,0.354892814784694,9,12,"Schmidt","EMP3+MAP4K1_1"
"5845","linearModel",0.2757,4,0.860708183371505,8,0.965006729475101,5,0,1,0.232083418469914,5,0.0897315793159373,6,0.403871651772076,4.83333333333333,4,"Schmidt","EMP3+MAP4K1_1"
"5846","scELMo",0.0436,10,0.868306249318355,6,0.967025572005384,4,0,1,0.17719833637628,10,0.0680468277461698,9,0.354029497574365,6.66666666666667,5,"Schmidt","EMP3+MAP4K1_1"
"5847","scFoundation",-0.0159,11,0,15,0,15,0,1,0,15,0.000359086235464545,14,-0.00259015229408925,11.8333333333333,15,"Schmidt","EMP3+MAP4K1_1"
"5848","scGPT",0.1058,8,0.948994801323299,3,0.997981157469717,2,0,1,1,1,1,1,0.675462659798836,2.66666666666667,3,"Schmidt","EMP3+MAP4K1_1"
"5849","scouter",0.3654,1,0.97095284836587,2,0.98721399730821,3,0,1,0.97792600697351,3,0.877840034678125,3,0.696555481220953,2.16666666666667,2,"Schmidt","EMP3+MAP4K1_1"
"5850","trainMean",0.2481,5,0.846929872396117,11,0.960969044414536,6,0,1,0.177850867074883,9,0.0659256079001703,10,0.383295898630951,7,6,"Schmidt","EMP3+MAP4K1_1"
"5851","AttentionPert",0.0214,6,0.791594726899718,5,0.819055244195356,7,0,5,0.278934900319961,9,0.111970051592948,10,0.337159153834664,7,6,"Schmidt","EMP3+PRKD2_1"
"5852","baseMLP",-0.3509,12,0.728443460421279,12,0.755004003202562,14,0.05,1,0.218403888752154,13,0.118554353289622,6,0.25325095094427,9.66666666666667,12,"Schmidt","EMP3+PRKD2_1"
"5853","baseReg",-0.0838000000000001,8,0.758485507099185,10,0.802241793434748,9,0,5,0.253330359340389,11,0.101564396860193,13,0.305303676122419,9.33333333333333,11,"Schmidt","EMP3+PRKD2_1"
"5854","biolord",0.2293,4,0.800389998171884,4,0.847077662129704,4,0,5,0.307931331528427,5,0.114942718893105,8,0.383273618453853,5,4,"Schmidt","EMP3+PRKD2_1"
"5855","baseControl",-0.4468,13,0.723791919725376,13,0.758206565252202,13,0.03,2,0.179731725326114,14,0.10175512241483,12,0.224447555453087,11.1666666666667,14,"Schmidt","EMP3+PRKD2_1"
"5856","CPA",-0.8006,15,0.697263919075379,14,0.800640512409928,10,0.01,3,0.803870292887029,3,0.869789201264254,2,0.396827320939432,7.83333333333333,9,"Schmidt","EMP3+PRKD2_1"
"5857","GEARS",-0.1842,9,0.790091608945583,6,0.803042433947158,8,0,5,0.295602079744031,7,0.136588117919966,5,0.30685404009279,6.66666666666667,5,"Schmidt","EMP3+PRKD2_1"
"5858","GeneCompass",-0.3239,10,0.77176981982897,9,0.77982385908727,11,0,5,0.296601956682254,6,0.163512072277715,4,0.281301284646035,7.5,8,"Schmidt","EMP3+PRKD2_1"
"5859","GenePert",0.0187,7,0.776380735715301,8,0.829463570856685,5,0,5,0.281480740831898,8,0.113242120882896,9,0.336544528047797,7,6,"Schmidt","EMP3+PRKD2_1"
"5860","linearModel",0.525,3,0.830777355731145,3,0.897518014411529,3,0,5,0.340550393797686,4,0.111372969444498,11,0.450869788897476,4.83333333333333,3,"Schmidt","EMP3+PRKD2_1"
"5861","scELMo",-0.3504,11,0.744307448558835,11,0.764611689351481,12,0,5,0.223403273443268,12,0.117465473684114,7,0.249897980839616,9.66666666666667,12,"Schmidt","EMP3+PRKD2_1"
"5862","scFoundation",-0.6814,14,0,15,0,15,0,5,0,15,0,15,-0.113566666666667,13.1666666666667,15,"Schmidt","EMP3+PRKD2_1"
"5863","scGPT",0.9744,1,1,1,1,1,0.01,3,1,1,1,1,0.830733333333333,1.33333333333333,1,"Schmidt","EMP3+PRKD2_1"
"5864","scouter",0.9744,1,0.984542259958156,2,0.982385908726982,2,0,5,0.976310607925178,2,0.803411045647315,3,0.786841637042939,2.5,2,"Schmidt","EMP3+PRKD2_1"
"5865","trainMean",0.0934,5,0.776421360524873,7,0.827862289831865,6,0,5,0.262767659365001,10,0.0941020226432303,14,0.342425555394162,7.83333333333333,9,"Schmidt","EMP3+PRKD2_1"
"5866","AttentionPert",0.369,7,0.793041043502015,7,0.757808499743984,7,0,3,0.277527837979224,5,0.128100094904018,6,0.387579579354873,5.83333333333333,5,"Schmidt","EMP3+TBX21_1"
"5867","baseMLP",-0.2086,14,0.634501126818275,13,0.554019457245264,14,0.01,1,0,15,0.0737317895788731,14,0.177275395607069,11.8333333333333,14,"Schmidt","EMP3+TBX21_1"
"5868","baseReg",0.4984,6,0.80439459127228,6,0.786994367639529,6,0,3,0.239080287970505,7,0.0932304596543682,11,0.40368328442278,6.5,7,"Schmidt","EMP3+TBX21_1"
"5869","biolord",0.5752,4,0.826213890596189,4,0.812596006144393,4,0,3,0.297267269511496,4,0.107296521160914,7,0.436428947902166,4.33333333333333,3,"Schmidt","EMP3+TBX21_1"
"5870","baseControl",0.1177,11,0.737656217988117,10,0.693804403481823,11,0.01,1,0.173873402585756,11,0.100215573449062,8,0.305541599584126,8.66666666666667,10,"Schmidt","EMP3+TBX21_1"
"5871","CPA",0.1735,10,0.595642969336885,14,0.715309779825909,10,0,3,0.715292828139402,3,0.996490177188743,2,0.532705959081823,7,8,"Schmidt","EMP3+TBX21_1"
"5872","GEARS",0.1839,9,0.772109540394728,8,0.722990271377368,8,0,3,0.210965797274743,9,0.129940345314752,5,0.336650992393599,7,8,"Schmidt","EMP3+TBX21_1"
"5873","GeneCompass",0.0191,13,0.734378201188281,11,0.680491551459293,12,0,3,0.189891139177441,10,0.143612234642893,4,0.294578854411318,8.83333333333333,11,"Schmidt","EMP3+TBX21_1"
"5874","GenePert",0.2299,8,0.75146827835826,9,0.719918074756784,9,0,3,0.150362454226142,12,0.0815730046743363,13,0.32220363533592,9,12,"Schmidt","EMP3+TBX21_1"
"5875","linearModel",0.5231,5,0.808184798197091,5,0.789554531490015,5,0,3,0.2385123184615,8,0.0970357343399224,9,0.409397897081421,5.83333333333333,5,"Schmidt","EMP3+TBX21_1"
"5876","scELMo",0.0641,12,0.732978214846684,12,0.676395289298515,13,0,3,0.129980320354732,13,0.0904392308236061,12,0.28231550922059,10.8333333333333,13,"Schmidt","EMP3+TBX21_1"
"5877","scFoundation",-0.3992,15,0,15,0,15,0,3,0.0121565403681837,14,0,15,-0.0645072432719694,12.8333333333333,15,"Schmidt","EMP3+TBX21_1"
"5878","scGPT",0.9803,1,0.968363723280748,2,1,1,0,3,1,1,0.934121217550564,3,0.813797490138552,1.83333333333333,1,"Schmidt","EMP3+TBX21_1"
"5879","scouter",0.9482,2,1,1,0.989759344598054,2,0,3,0.987738833669631,2,1,1,0.820949696377948,1.83333333333333,1,"Schmidt","EMP3+TBX21_1"
"5880","trainMean",0.609,3,0.832479683125043,3,0.823860727086534,3,0,3,0.271768427870363,6,0.0935419150066588,10,0.438441792181433,4.66666666666667,4,"Schmidt","EMP3+TBX21_1"
"5881","AttentionPert",0.6528,9,0.635018690996642,13,0.655052264808362,11,0,3,0,15,0,15,0.323811825967501,11,15,"Schmidt","EMP3+TNFRSF1A_1"
"5882","baseMLP",0.5564,12,0.703224988912121,8,0.666666666666667,10,0.11,1,0.204724803431022,11,0.107541793637704,10,0.391426375441252,8.66666666666667,10,"Schmidt","EMP3+TNFRSF1A_1"
"5883","baseReg",0.6986,4,0.741113856681239,5,0.761904761904762,3,0,3,0.253945675482487,7,0.124503549418424,6,0.430011307247819,4.66666666666667,3,"Schmidt","EMP3+TNFRSF1A_1"
"5884","biolord",0.7076,3,0.736995501488944,6,0.72938443670151,6,0,3,0.258284488920658,6,0.114893558540923,8,0.424526330942006,5.33333333333333,6,"Schmidt","EMP3+TNFRSF1A_1"
"5885","baseControl",0.2984,15,0.609421529493759,14,0.543554006968641,14,0.02,2,0.164739099356683,14,0.124880432729101,5,0.293499178091364,10.6666666666667,12,"Schmidt","EMP3+TNFRSF1A_1"
"5886","CPA",0.6663,8,0.682253057086739,10,0.738675958188153,5,0,3,0.849542530378842,3,0.938020546009366,2,0.64579868194385,5.16666666666667,5,"Schmidt","EMP3+TNFRSF1A_1"
